# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Aug 26 23:24:01 2025
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
#
loc_rowid,pl_name,hostname,sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim
69,BD+55 362 b,BD+55 362,1,1,Radial Velocity,265.59000000000,1.04000000000,-1.04000000000,0,0.7800000000,0.0500000000,-0.0500000000,0,14.00000000,,,0,1.25000000,,,0,228.83645304,25.42627256,-25.42627256,0,0.72000000,0.08000000,-0.08000000,0,0.458000,,,0,0.270000,0.060000,-0.060000,0
70,BD+60 1417 b,BD+60 1417,1,1,Imaging,,,,,1662.0000000000,,,0,14.68376472,0.67253884,-0.67253884,0,1.31000000,0.06000000,-0.06000000,0,4767.42610500,1589.14203500,-1589.14203500,0,15.00000000,5.00000000,-5.00000000,0,8.270000,,,0,,,,
71,BD+63 1405 b,BD+63 1405,1,1,Radial Velocity,1198.48000000000,60.79000000000,-60.79000000000,0,2.0600000000,0.1400000000,-0.1400000000,0,12.40000000,,,0,1.11000000,,,0,3305.41543280,413.17692910,-349.61124770,0,10.40000000,1.30000000,-1.10000000,0,9.530000,,,0,0.880000,0.020000,-0.020000,0
72,BD-06 1339 b,BD-06 1339,1,2,Radial Velocity,3.87280000000,0.00040000000,-0.00040000000,0,0.0428000000,0.0007000000,-0.0007000000,0,2.85000000,,,0,0.25400000,,,0,8.50000000,1.30000000,-1.30000000,0,0.02700000,0.00400000,-0.00400000,0,2.020000,,,0,0.000000,,,0
73,BD-06 1339 c,BD-06 1339,1,2,Radial Velocity,125.94000000000,0.44000000000,-0.44000000000,0,0.4350000000,0.0070000000,-0.0070000000,0,8.38000000,,,0,0.74700000,,,0,53.00000000,8.00000000,-8.00000000,0,0.17000000,0.03000000,-0.03000000,0,0.495000,,,0,0.310000,0.110000,-0.110000,0
74,BD-08 2823 b,BD-08 2823,1,2,Radial Velocity,5.60000000000,0.02000000000,-0.02000000000,0,0.0600000000,0.0000000000,0.0000000000,0,3.61000000,,,0,0.32200000,,,0,12.71320000,3.17830000,-3.17830000,0,0.04000000,0.01000000,-0.01000000,0,1.480000,,,0,0.150000,0.150000,-0.150000,0
75,BD-08 2823 c,BD-08 2823,1,2,Radial Velocity,237.60000000000,1.50000000000,-1.50000000000,0,0.6800000000,0.0200000000,-0.0200000000,0,12.50000000,,,0,1.11000000,,,0,104.00000000,10.00000000,-10.00000000,0,0.33000000,0.03000000,-0.03000000,0,0.293000,,,0,0.190000,0.090000,-0.090000,0
76,BD-10 3166 b,BD-10 3166,1,1,Radial Velocity,3.48777000000,0.00011000000,-0.00011000000,0,0.0400000000,0.0000000000,0.0000000000,0,14.10000000,,,0,1.26000000,,,0,187.51970000,22.24810000,-22.24810000,0,0.59000000,0.07000000,-0.07000000,0,0.368000,,,0,0.020000,0.020000,-0.020000,0
77,BD-11 4672 b,BD-11 4672,1,2,Radial Velocity,1634.00000000000,13.00000000000,-14.00000000000,0,2.3600000000,0.0400000000,-0.0400000000,0,14.10000000,,,0,1.25000000,,,0,206.58950000,15.89150000,-19.06980000,0,0.65000000,0.05000000,-0.06000000,0,0.405000,,,0,0.050000,0.050000,-0.030000,0
78,BD-11 4672 c,BD-11 4672,1,2,Radial Velocity,74.20000000000,0.06000000000,-0.08000000000,0,0.3000000000,0.0100000000,-0.0100000000,0,4.04000000,,,0,0.36000000,,,0,15.37000000,2.97000000,-2.81000000,0,0.04835919,0.00934462,-0.00884120,0,1.280000,,,0,0.400000,0.130000,-0.150000,0
79,BD-13 2130 b,BD-13 2130,1,1,Radial Velocity,714.29999000000,5.30000000000,-5.30000000000,0,1.6600000000,0.1200000000,-0.1200000000,0,12.50000000,,,0,1.11000000,,,0,3108.37740000,1449.30480000,-1449.30480000,0,9.78000000,4.56000000,-4.56000000,0,8.750000,,,0,0.210000,0.070000,-0.070000,0
80,BD-14 3065 b,BD-14 3065 A,3,1,Transit,4.28897310000,0.00000520000,-0.00000520000,0,0.0656000000,0.0026000000,-0.0026000000,0,21.59000000,1.05000000,-1.05000000,0,1.92600000,0.09400000,-0.09400000,0,3932.00000000,290.00000000,-280.00000000,0,12.37000000,0.92000000,-0.87000000,0,2.150000,0.530000,-0.480000,0,0.066000,0.009800,-0.011000,0
81,BD-17 63 b,BD-17 63,1,1,Radial Velocity,655.57000000000,0.58000000000,-0.58000000000,0,1.3400000000,0.0200000000,-0.0200000000,0,12.80000000,,,0,1.15000000,,,0,1639.99458012,63.56568140,-63.56568140,0,5.16000000,0.20000000,-0.20000000,0,4.300000,,,0,0.543900,0.005200,-0.005200,0
82,BD-210397 b,BD-210397,1,2,Radial Velocity,1891.00000000000,56.00000000000,-48.00000000000,0,2.6300000000,0.0600000000,-0.0500000000,0,14.00000000,,,0,1.25000000,,,0,214.00000000,31.00000000,-32.00000000,0,0.70000000,0.10000000,-0.10000000,0,0.429000,,,0,0.100000,0.100000,-0.100000,0
83,BD-210397 c,BD-210397,1,2,Radial Velocity,6240.00000000000,151.00000000000,-156.00000000000,0,5.9000000000,0.1000000000,-0.1000000000,0,12.90000000,,,0,1.15000000,,,0,1525.57635360,190.69704420,-190.69704420,0,4.80000000,0.60000000,-0.60000000,0,3.910000,,,0,0.430000,0.050000,-0.050000,0
84,BEBOP-3 b,BEBOP-3,2,1,Radial Velocity,547.00000000000,6.20000000000,-7.60000000000,0,1.4440000000,0.0170000000,-0.0170000000,0,14.20000000,,,0,1.26000000,,,0,177.34825111,16.20924876,-15.25576354,0,0.55800000,0.05100000,-0.04800000,0,0.340000,,,0,0.247000,0.077000,-0.089000,0
85,Barnard b,Barnard's star,1,4,Radial Velocity,3.15420000000,0.00040000000,-0.00040000000,0,0.0229000000,0.0003000000,-0.0003000000,0,0.72000000,,,0,0.06420000,,,0,0.29900000,0.02600000,-0.02600000,0,0.00094076,0.00008181,-0.00008181,0,4.400000,,,0,0.030000,0.030000,-0.020000,0
86,Barnard c,Barnard's star,1,4,Radial Velocity,4.12440000000,0.00060000000,-0.00060000000,0,0.0274000000,0.0004000000,-0.0004000000,0,0.74300000,,,0,0.06630000,,,0,0.33500000,0.03000000,-0.03000000,0,0.00105403,0.00009439,-0.00009439,0,4.490000,,,0,0.080000,0.060000,-0.050000,0
87,Barnard d,Barnard's star,1,4,Radial Velocity,2.34020000000,0.00030000000,-0.00030000000,0,0.0188000000,0.0003000000,-0.0003000000,0,0.69400000,,,0,0.06200000,,,0,0.26300000,0.02400000,-0.02400000,0,0.00082749,0.00007551,-0.00007551,0,4.320000,,,0,0.040000,0.050000,-0.030000,0
88,Barnard e,Barnard's star,1,4,Radial Velocity,6.73920000000,0.00300000000,-0.00300000000,0,0.0381000000,0.0005000000,-0.0005000000,0,0.63700000,,,0,0.05680000,,,0,0.19300000,0.03300000,-0.03300000,0,0.00060725,0.00010383,-0.00010383,0,4.100000,,,0,0.040000,0.030000,-0.040000,0
89,CD Cet b,CD Cet,1,1,Radial Velocity,2.29070000000,0.00012000000,-0.00012000000,0,0.0185000000,0.0013000000,-0.0013000000,0,1.82000000,,,0,0.16200000,,,0,3.95000000,0.42000000,-0.43000000,0,0.01242809,0.00132147,-0.00135293,0,3.600000,,,0,,,,
90,CFBDSIR J145829+101343 b,CFBDSIR J145829+101343,1,1,Imaging,10037.50000000000,2737.50000000000,-2737.50000000000,0,2.6000000000,0.3000000000,-0.3000000000,0,12.40000000,,,0,1.11000000,,,0,3337.10000000,1430.20000000,-1430.20000000,0,10.50000000,4.50000000,-4.50000000,0,9.620000,,,0,,,,
91,CFHTWIR-Oph 98 b,CFHTWIR-Oph 98 A,1,1,Imaging,8040000.00000000000,470000.00000000000,-470000.00000000000,0,200.0000000000,6.0000000000,-6.0000000000,0,20.84870410,0.56044903,-0.56044903,0,1.86000000,0.05000000,-0.05000000,0,2479.06157460,222.47988490,-254.26272560,0,7.80000000,0.70000000,-0.80000000,0,1.500000,,,0,,,,
92,CHXR 73 b,CHXR 73,1,1,Imaging,,,,,210.0000000000,,,0,12.30000000,,,0,1.10000000,,,0,3994.48600000,2662.99100000,-1664.36900000,0,12.56900000,8.37900000,-5.23700000,0,11.800000,,,0,,,,
93,CI Tau c,CI Tau,1,1,Radial Velocity,25.20000000000,1.70000000000,-1.80000000000,0,0.1700000000,0.0800000000,-0.0800000000,0,13.00000000,,,0,1.16000000,,,0,1144.18226520,95.34852210,-95.34852210,0,3.60000000,0.30000000,-0.30000000,0,2.860000,,,0,0.580000,0.050000,-0.060000,0
94,COCONUTS-2 b,COCONUTS-2 A,1,1,Imaging,402000000.00000000000,470000000.00000000000,-100000000.00000000000,0,7506.0000000000,5205.0000000000,-2060.0000000000,0,12.44196858,0.33626942,-0.44835923,0,1.11000000,0.03000000,-0.04000000,0,2542.62725600,635.65681400,-635.65681400,0,8.00000000,2.00000000,-2.00000000,0,7.250000,,,0,,,,
95,CT Cha b,CT Cha,1,1,Imaging,,,,,440.0000000000,,,0,24.66000000,9.08000000,-6.73000000,0,2.20000000,0.81000000,-0.60000000,0,5403.00000000,1907.00000000,-1907.00000000,0,17.00000000,6.00000000,-6.00000000,0,1.980000,,,0,,,,
96,CoRoT-1 b,CoRoT-1,1,1,Transit,1.50895570000,0.00000640000,-0.00000640000,0,0.0275200000,0.0002200000,-0.0002300000,0,16.70000000,0.90000000,-0.90000000,0,1.49000000,0.08000000,-0.08000000,0,327.35000000,38.14000000,-38.14000000,0,1.03000000,0.12000000,-0.12000000,0,0.380000,0.050000,-0.050000,0,0.000000,,,0
97,CoRoT-10 b,CoRoT-10,1,1,Transit,13.24060000000,0.00020000000,-0.00020000000,0,0.1055000000,0.0021000000,-0.0021000000,0,10.87000000,0.78000000,-0.78000000,0,0.97000000,0.07000000,-0.07000000,0,874.00000000,50.85000000,-50.85000000,0,2.75000000,0.16000000,-0.16000000,0,3.700000,0.830000,-0.830000,0,0.530000,0.040000,-0.040000,0
98,CoRoT-11 b,CoRoT-11,1,1,Transit,2.99433000000,0.00001100000,-0.00001100000,0,0.0436000000,0.0050000000,-0.0050000000,0,16.03000000,0.34000000,-0.34000000,0,1.43000000,0.03000000,-0.03000000,0,740.51000000,108.06000000,-108.06000000,0,2.33000000,0.34000000,-0.34000000,0,0.990000,0.150000,-0.150000,0,0.000000,,,0
99,CoRoT-12 b,CoRoT-12,1,1,Transit,2.82804200000,0.00001300000,-0.00001300000,0,0.0401600000,0.0009300000,-0.0009200000,0,16.14000000,1.46000000,-1.46000000,0,1.44000000,0.13000000,-0.13000000,0,291.43800000,22.24700000,-20.65800000,0,0.91700000,0.07000000,-0.06500000,0,0.411000,0.129000,-0.094000,0,0.070000,0.063000,-0.042000,0
100,CoRoT-13 b,CoRoT-13,1,1,Transit,4.03519000000,0.00003000000,-0.00003000000,0,0.0510000000,0.0031000000,-0.0031000000,0,9.92000000,0.15700000,-0.15700000,0,0.88500000,0.01400000,-0.01400000,0,415.70400000,20.97600000,-20.97600000,0,1.30800000,0.06600000,-0.06600000,0,2.340000,0.230000,-0.230000,0,0.000000,,,0
101,CoRoT-14 b,CoRoT-14,1,1,Transit,1.51214000000,0.00013000000,-0.00013000000,0,0.0270000000,0.0020000000,-0.0020000000,0,12.22000000,0.78000000,-0.78000000,0,1.09000000,0.07000000,-0.07000000,0,2415.40000000,190.70000000,-190.70000000,0,7.60000000,0.60000000,-0.60000000,0,7.300000,1.500000,-1.500000,0,0.000000,,,0
102,CoRoT-16 b,CoRoT-16,1,1,Transit,5.35227000000,0.00020000000,-0.00020000000,0,0.0618000000,0.0015000000,-0.0015000000,0,13.11000000,1.79000000,-1.57000000,0,1.17000000,0.16000000,-0.14000000,0,170.03200000,27.01400000,-26.37900000,0,0.53500000,0.08500000,-0.08300000,0,0.440000,0.210000,-0.140000,0,0.330000,0.090000,-0.100000,0
103,CoRoT-17 b,CoRoT-17,1,1,Transit,3.76810000000,0.00030000000,-0.00030000000,0,0.0461000000,0.0008000000,-0.0008000000,0,11.43000000,0.78000000,-0.78000000,0,1.02000000,0.07000000,-0.07000000,0,772.29000000,95.34000000,-95.34000000,0,2.43000000,0.30000000,-0.30000000,0,2.820000,0.380000,-0.380000,0,0.000000,,,0
104,CoRoT-18 b,CoRoT-18,1,1,Transit,1.90006930000,0.00000280000,-0.00000280000,0,0.0295000000,0.0016000000,-0.0016000000,0,14.68000000,2.02000000,-2.02000000,0,1.31000000,0.18000000,-0.18000000,0,1102.82000000,120.77000000,-120.77000000,0,3.47000000,0.38000000,-0.38000000,0,2.200000,0.800000,-0.800000,0,0.080000,,,1
105,CoRoT-19 b,CoRoT-19,1,1,Transit,3.89713000000,0.00002000000,-0.00002000000,0,0.0518000000,0.0008000000,-0.0008000000,0,14.46000000,0.34000000,-0.34000000,0,1.29000000,0.03000000,-0.03000000,0,352.78000000,19.07000000,-19.07000000,0,1.11000000,0.06000000,-0.06000000,0,0.710000,0.060000,-0.060000,0,0.047000,0.045000,-0.045000,0
106,CoRoT-2 b,CoRoT-2,2,1,Transit,1.74299350000,0.00000100000,-0.00000100000,0,0.0279800000,0.0007600000,-0.0008000000,0,16.43200000,0.47100000,-0.49300000,0,1.46600000,0.04200000,-0.04400000,0,1102.82000000,69.92000000,-69.92000000,0,3.47000000,0.22000000,-0.22000000,0,1.470000,0.080000,-0.074000,0,0.014300,0.007700,-0.007600,0
107,CoRoT-20 b,CoRoT-20,1,2,Transit,9.24285000000,0.00030000000,-0.00030000000,0,0.0900000000,0.0020000000,-0.0020000000,0,9.41556000,0.44836000,-0.44836000,0,0.84000000,0.04000000,-0.04000000,0,1366.66900000,63.56600000,-63.56600000,0,4.30000000,0.20000000,-0.20000000,0,8.870000,1.100000,-1.100000,0,0.590000,0.020000,-0.020000,0
108,CoRoT-20 c,CoRoT-20,1,2,Radial Velocity,1675.00000000000,19.00000000000,-17.00000000000,0,2.9000000000,0.0700000000,-0.0700000000,0,12.20000000,,,0,1.09000000,,,0,5403.11000000,317.83000000,-317.83000000,0,17.00000000,1.00000000,-1.00000000,0,16.400000,,,0,0.600000,0.030000,-0.030000,0
109,CoRoT-21 b,CoRoT-21,1,1,Transit,2.72474000000,0.00014000000,-0.00014000000,0,0.0417000000,0.0011000000,-0.0011000000,0,14.57170000,1.56926000,-1.56926000,0,1.30000000,0.14000000,-0.14000000,0,718.29580000,98.52730000,-98.52730000,0,2.26000000,0.31000000,-0.31000000,0,1.360000,0.480000,-0.480000,0,0.000000,,,0
110,CoRoT-22 b,CoRoT-22,1,1,Transit,9.75598000000,0.00011000000,-0.00011000000,0,0.0920000000,0.0014000000,-0.0014000000,0,4.88000000,0.17000000,-0.39000000,0,0.43500000,0.01500000,-0.03500000,0,12.20000000,14.00000000,-8.80000000,0,0.03800000,0.04400000,-0.02800000,0,0.249000,1.000000,-0.097000,0,0.077000,0.300000,-0.042000,0
111,CoRoT-23 b,CoRoT-23,1,1,Transit,3.63130000000,0.00010000000,-0.00010000000,0,0.0480000000,0.0040000000,-0.0040000000,0,11.77000000,1.46000000,-1.46000000,0,1.05000000,0.13000000,-0.13000000,0,889.90000000,95.30000000,-95.30000000,0,2.80000000,0.30000000,-0.30000000,0,3.000000,1.100000,-1.100000,0,0.160000,0.020000,-0.020000,0
112,CoRoT-24 b,CoRoT-24,1,2,Transit,5.11340000000,0.00060000000,-0.00060000000,0,0.0560000000,0.0020000000,-0.0020000000,0,3.70000000,0.40000000,-0.40000000,0,0.33000000,0.04000000,-0.04000000,0,5.70000000,,,1,0.01800000,,,1,0.900000,,,1,0.000000,,,0
113,CoRoT-24 c,CoRoT-24,1,2,Transit,11.75900000000,0.00630000000,-0.00630000000,0,0.0980000000,0.0030000000,-0.0030000000,0,5.00000000,0.50000000,-0.50000000,0,0.44000000,0.04000000,-0.04000000,0,28.00000000,11.00000000,-11.00000000,0,0.08800000,0.03500000,-0.03500000,0,1.300000,0.500000,-0.400000,0,0.000000,,,0
114,CoRoT-25 b,CoRoT-25,1,1,Transit,4.86069000000,0.00006000000,-0.00006000000,0,0.0578000000,0.0020000000,-0.0009000000,0,12.11000000,3.40000000,-1.12000000,0,1.08000000,0.30000000,-0.10000000,0,85.81000000,12.71000000,-12.71000000,0,0.27000000,0.04000000,-0.04000000,0,0.150000,0.150000,-0.060000,0,0.000000,,,0
115,CoRoT-26 b,CoRoT-26,1,1,Transit,4.20474000000,0.00005000000,-0.00005000000,0,0.0526000000,0.0010000000,-0.0010000000,0,14.12000000,1.46000000,-0.78000000,0,1.26000000,0.13000000,-0.07000000,0,165.26000000,15.89000000,-15.89000000,0,0.52000000,0.05000000,-0.05000000,0,0.280000,0.090000,-0.070000,0,0.000000,,,0
116,CoRoT-27 b,CoRoT-27,1,1,Transit,3.57532000000,0.00006000000,-0.00006000000,0,0.0476000000,0.0066000000,-0.0066000000,0,11.28700000,0.49300000,-0.49300000,0,1.00700000,0.04400000,-0.04400000,0,3302.11000000,174.80000000,-174.80000000,0,10.39000000,0.55000000,-0.55000000,0,12.600000,1.920000,-1.670000,0,0.065000,,,1
117,CoRoT-28 b,CoRoT-28,1,1,Transit,5.20851000000,0.00038000000,-0.00038000000,0,0.0603000000,0.0050000000,-0.0050000000,0,10.70459500,0.73979400,-0.73979400,0,0.95500000,0.06600000,-0.06600000,0,153.82972000,27.65121000,-27.65121000,0,0.48400000,0.08700000,-0.08700000,0,0.690000,0.270000,-0.270000,0,0.047000,0.055000,-0.038000,0
118,CoRoT-29 b,CoRoT-29,1,1,Transit,2.85057000000,0.00000600000,-0.00000600000,0,0.0386000000,0.0059000000,-0.0059000000,0,10.08810000,1.79344000,-1.79344000,0,0.90000000,0.16000000,-0.16000000,0,270.15550000,63.56600000,-63.56600000,0,0.85000000,0.20000000,-0.20000000,0,1.450000,0.740000,-0.740000,0,0.082000,0.081000,-0.081000,0
119,CoRoT-3 b,CoRoT-3,1,1,Transit,4.25680000000,0.00000500000,-0.00000500000,0,0.0578300000,0.0008500000,-0.0008500000,0,11.32000000,0.78000000,-0.78000000,0,1.01000000,0.07000000,-0.07000000,0,6883.91000000,317.80000000,-317.80000000,0,21.66000000,1.00000000,-1.00000000,0,26.400000,5.600000,-5.600000,0,0.000000,,,0
120,CoRoT-30 b,CoRoT-30,1,1,Transit,9.06005000000,0.00024000000,-0.00024000000,0,0.0844000000,0.0012000000,-0.0012000000,0,11.30988100,0.85188400,-0.85188400,0,1.00900000,0.07600000,-0.07600000,0,921.70700000,69.92260000,-69.92260000,0,2.90000000,0.22000000,-0.22000000,0,3.450000,0.650000,-0.650000,0,0.007000,0.031000,-0.031000,0
121,CoRoT-31 b,CoRoT-31,1,1,Transit,4.62941000000,0.00075000000,-0.00075000000,0,0.0586000000,0.0034000000,-0.0034000000,0,16.36514000,3.36270000,-3.36270000,0,1.46000000,0.30000000,-0.30000000,0,266.97720000,108.06220000,-108.06220000,0,0.84000000,0.34000000,-0.34000000,0,0.330000,0.180000,-0.180000,0,0.020000,0.160000,-0.160000,0
122,CoRoT-32 b,CoRoT-32,1,1,Transit,6.71837000000,0.00001000000,-0.00001000000,0,0.0710000000,0.0010000000,-0.0010000000,0,6.38913000,0.67254000,-0.56045000,0,0.57000000,0.06000000,-0.05000000,0,47.67450000,31.78300000,-31.78300000,0,0.15000000,0.10000000,-0.10000000,0,1.100000,1.300000,-0.800000,0,,,,
123,CoRoT-35 b,CoRoT-35,1,1,Transit,3.22748000000,0.00008000000,-0.00008000000,0,0.0429000000,0.0009200000,-0.0009200000,0,18.83108758,1.23298788,-1.23298788,0,1.68000000,0.11000000,-0.11000000,0,349.61124770,117.59651059,-117.59651059,0,1.10000000,0.37000000,-0.37000000,0,0.290000,0.110000,-0.110000,0,0.000000,,,0
124,CoRoT-36 b,CoRoT-36,1,1,Transit,5.61653100000,0.00002300000,-0.00002300000,0,0.0660000000,0.0070000000,-0.0070000000,0,15.80466279,1.56925730,-1.56925730,0,1.41000000,0.14000000,-0.14000000,0,216.12331676,149.37935129,-136.66621501,1,0.68000000,0.47000000,-0.43000000,1,0.250000,0.170000,-0.170000,0,0.000000,,,0
125,CoRoT-4 b,CoRoT-4,1,1,Transit,9.20205000000,0.00037000000,-0.00037000000,0,0.0900000000,0.0010000000,-0.0010000000,0,13.34000000,0.67000000,-0.56000000,0,1.19000000,0.06000000,-0.05000000,0,228.83000000,25.43000000,-25.43000000,0,0.72000000,0.08000000,-0.08000000,0,0.525000,0.150000,-0.150000,0,0.000000,0.100000,-0.100000,0
126,CoRoT-5 b,CoRoT-5,1,1,Transit,4.03789620000,0.00000190000,-0.00000190000,0,0.0494700000,0.0002600000,-0.0002900000,0,15.55800000,0.51600000,-0.52700000,0,1.38800000,0.04600000,-0.04700000,0,148.42000000,14.93700000,-7.62800000,0,0.46700000,0.04700000,-0.02400000,0,0.217000,0.031000,-0.025000,0,0.090000,0.090000,-0.040000,0
127,CoRoT-6 b,CoRoT-6,1,1,Transit,8.88659300000,0.00000400000,-0.00000400000,0,0.0855000000,0.0015000000,-0.0015000000,0,13.06800000,0.39200000,-0.39200000,0,1.16600000,0.03500000,-0.03500000,0,940.74000000,108.06000000,-108.06000000,0,2.96000000,0.34000000,-0.34000000,0,2.320000,0.310000,-0.310000,0,0.100000,,,1
128,CoRoT-7 b,CoRoT-7,1,3,Transit,0.85359163000,0.00000000600,-0.00000000600,0,0.0170160000,0.0001700000,-0.0000360000,0,1.68135000,0.11209000,-0.11209000,0,0.15000000,0.01000000,-0.01000000,0,4.07660518,1.01981794,-1.01981794,0,0.01282637,0.00320869,-0.00320869,0,9.355000,0.235000,-0.235000,0,0.000000,,,0
129,CoRoT-7 c,CoRoT-7,1,3,Radial Velocity,3.69800000000,0.00300000000,-0.00300000000,0,0.0460000000,,,0,2.83000000,,,0,0.25300000,,,0,8.40000000,0.90000000,-0.90000000,0,0.02642922,0.00283170,-0.00283170,0,2.040000,,,0,0.000000,,,0
130,CoRoT-7 d,CoRoT-7,1,3,Radial Velocity,8.96600000000,1.54600000000,-1.54600000000,0,,,,,4.31000000,,,0,0.38400000,,,0,17.14200000,2.55200000,-2.55200000,0,0.05393476,0.00802949,-0.00802949,0,1.180000,,,0,,,,
131,CoRoT-8 b,CoRoT-8,1,1,Transit,6.21229000000,0.00003000000,-0.00003000000,0,0.0630000000,0.0010000000,-0.0010000000,0,6.39000000,0.22000000,-0.22000000,0,0.57000000,0.02000000,-0.02000000,0,69.92000000,9.53000000,-9.53000000,0,0.22000000,0.03000000,-0.03000000,0,1.600000,0.100000,-0.100000,0,0.000000,,,0
132,CoRoT-9 b,CoRoT-9,2,1,Transit,95.27265600000,0.00006800000,-0.00006800000,0,0.4021000000,0.0054000000,-0.0054000000,0,11.94879400,0.84067500,-0.70616700,0,1.06600000,0.07500000,-0.06300000,0,266.97720000,15.89150000,-15.89150000,0,0.84000000,0.05000000,-0.05000000,0,0.860000,0.180000,-0.160000,0,0.133000,0.042000,-0.037000,0
133,DE CVn b,DE CVn,2,1,Eclipse Timing Variations,4098.10000000000,131.50000000000,-131.50000000000,0,5.7500000000,2.0200000000,-2.0200000000,0,12.40000000,,,0,1.10000000,,,0,3823.27330161,955.81832540,-955.81832540,0,12.02930278,3.00732569,-3.00732569,0,11.000000,,,0,0.000000,,,0
134,DENIS-P J082303.1-491201 b,DENIS-P J082303.1-491201,1,1,Astrometry,246.36000000000,1.38000000000,-1.35000000000,0,0.3600000000,0.0100000000,-0.0100000000,0,11.90000000,,,0,1.06000000,,,0,9057.77000000,603.85000000,-603.85000000,0,28.50000000,1.90000000,-1.90000000,0,29.500000,,,0,0.345000,0.068000,-0.064000,0
135,DH Tau b,DH Tau,1,1,Imaging,,,,,330.0000000000,,,0,30.26430000,8.96720000,-8.96720000,0,2.70000000,0.80000000,-0.80000000,0,3496.00000000,3178.00000000,-953.00000000,0,11.00000000,10.00000000,-3.00000000,0,0.693000,,,0,,,,
136,DMPP-1 b,DMPP-1,1,4,Radial Velocity,18.57000000000,0.01000000000,-0.01000000000,0,0.1462000000,0.0012000000,-0.0012000000,0,5.29000000,,,0,0.47200000,,,0,24.27000000,1.16000000,-1.59000000,0,0.07636158,0.00364975,-0.00500267,0,0.901000,,,0,0.083000,,,1
137,DMPP-1 c,DMPP-1,1,4,Radial Velocity,6.58400000000,0.00300000000,-0.00200000000,0,0.0733000000,0.0006000000,-0.0007000000,0,3.06000000,,,0,0.27300000,,,0,9.60000000,0.53000000,-1.58000000,0,0.03020483,0.00166756,-0.00497121,0,1.840000,,,0,0.057000,,,1
